protocol_name,date,sessionstarttime,sampletime,stage,speed,heartrate_bpm
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:09:02,1,0.0,75.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:09:07,1,2.3,79.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:09:12,1,5.0,85.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:09:17,1,5.0,88.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:09:22,1,5.0,90.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:09:27,1,5.0,93.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:09:32,1,5.0,95.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:09:37,1,5.0,101.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:09:42,1,5.0,101.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:09:47,1,5.0,104.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:09:52,1,5.0,108.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:09:57,1,5.0,106.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:10:02,1,5.0,107.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:10:07,1,5.0,108.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:10:12,1,5.0,106.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:10:17,1,5.0,109.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:10:22,1,5.0,106.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:10:27,1,5.0,104.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:10:32,1,5.0,106.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:10:37,1,5.0,106.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:10:42,1,5.0,110.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:10:47,1,5.0,110.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:10:52,1,5.0,106.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:10:57,1,5.0,112.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:11:02,1,5.0,108.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:11:07,1,5.0,111.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:11:12,1,5.0,113.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:11:17,1,5.0,113.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:11:22,1,5.0,112.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:11:27,1,5.0,117.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:11:32,1,5.0,116.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:11:37,1,5.0,118.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:11:42,1,5.0,119.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:11:47,1,5.0,116.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:11:52,1,5.0,117.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:11:57,1,5.0,117.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:12:02,1,5.0,117.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:12:07,1,5.0,121.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:12:12,1,5.0,122.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:12:17,1,5.0,121.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:12:22,1,5.0,117.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:12:27,1,5.0,121.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:12:32,1,5.0,117.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:12:37,1,5.0,117.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:12:42,1,5.0,121.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:12:47,1,5.0,117.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:12:52,1,5.0,122.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:12:57,1,5.0,116.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:13:02,1,5.0,120.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:13:07,1,5.0,120.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:13:12,1,5.0,120.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:13:17,2,6.7,120.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:13:22,2,8.0,122.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:13:27,2,8.0,122.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:13:32,2,8.0,125.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:13:37,2,8.0,131.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:13:42,2,8.0,130.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:13:47,2,8.0,130.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:13:52,2,8.0,133.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:13:57,2,8.0,129.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:14:02,2,8.0,135.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:14:07,2,8.0,130.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:14:12,2,8.0,134.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:14:17,2,8.0,131.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:14:22,2,8.0,137.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:14:27,2,8.0,134.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:14:32,2,8.0,138.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:14:37,2,8.0,138.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:14:42,2,8.0,137.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:14:47,2,8.0,140.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:14:52,2,8.0,139.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:14:57,2,8.0,140.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:15:02,2,8.0,139.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:15:07,2,8.0,137.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:15:12,2,8.0,139.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:15:17,2,8.0,142.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:15:22,2,8.0,138.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:15:27,2,8.0,136.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:15:32,2,8.0,135.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:15:37,2,8.0,140.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:15:42,2,8.0,136.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:15:47,2,8.0,142.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:15:52,2,8.0,139.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:15:57,2,8.0,135.76768071358464
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:16:02,2,8.0,155.84036574857356
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:16:07,2,8.0,146.4644226374713
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:16:12,2,8.0,146.22114310288484
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:16:17,2,8.0,164.20304801143794
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:16:22,2,8.0,161.64857626765857
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:16:27,2,8.0,181.81624197475264
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:16:32,2,8.0,135.83168545991953
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:16:37,2,8.0,122.78943140844716
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:16:42,2,8.0,140.95828510272327
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:16:47,2,8.0,134.93927711134685
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:16:52,2,8.0,165.74635848098148
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:16:57,2,8.0,166.51254385188807
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:17:02,2,8.0,136.43637488477574
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:17:07,2,8.0,117.2769069892488
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:17:12,2,8.0,130.41801799386195
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:17:17,2,8.0,154.08749218339906
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:17:22,2,8.0,117.0987351673069
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:17:27,2,8.0,148.58775913187267
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:17:32,2,8.0,158.28452003663287
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:17:37,2,8.0,177.61293382394535
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:17:42,2,8.0,161.07748618475426
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:17:47,2,8.0,166.01162717676098
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:17:52,2,8.0,160.29354630195655
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:17:57,2,8.0,171.94508988089493
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:18:02,2,8.0,185.03919559281155
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:18:07,2,8.0,167.66045395896714
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:18:12,2,8.0,171.21618903076126
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:18:17,2,8.0,139.15045707311288
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:18:22,2,8.0,150.29060289606775
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:18:27,2,8.0,145.65173163338417
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:18:32,2,8.0,118.46947624883988
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:18:37,2,8.0,151.2474936271926
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:18:42,2,8.0,129.98086759937627
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:18:47,2,8.0,177.039907337842
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:18:52,2,8.0,132.2915893824436
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:18:57,2,8.0,165.49356555525597
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:19:02,2,8.0,122.65389514145292
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:19:07,2,8.0,128.38004619795524
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:19:12,2,8.0,150.8326309845718
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:19:17,2,8.0,186.01046483849967
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:19:22,2,8.0,156.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:19:27,2,8.0,153.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:19:32,2,8.0,156.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:19:37,2,8.0,153.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:19:42,2,8.0,153.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:19:47,2,8.0,155.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:19:52,2,8.0,157.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:19:57,2,8.0,159.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:20:02,2,8.0,155.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:20:07,2,8.0,156.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:20:12,2,8.0,154.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:20:17,2,8.0,156.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:20:22,2,8.0,159.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:20:27,2,8.0,159.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:20:32,2,8.0,157.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:20:37,2,8.0,159.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:20:42,2,8.0,154.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:20:47,2,8.0,156.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:20:52,2,8.0,157.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:20:57,2,8.0,154.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:21:02,2,8.0,156.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:21:07,2,8.0,158.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:21:12,2,8.0,156.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:21:17,2,8.0,157.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:21:22,3,8.0,156.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:21:27,3,8.0,156.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:21:32,3,6.1,151.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:21:37,3,4.5,148.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:21:42,3,3.5,145.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:21:47,3,3.5,145.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:21:52,3,3.5,139.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:21:57,3,3.5,132.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:22:02,3,3.5,134.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:22:07,3,3.5,133.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:22:12,3,3.5,127.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:22:17,3,3.5,130.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:22:22,3,3.5,125.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:22:27,3,3.5,128.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:22:32,3,3.5,127.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:22:37,3,3.5,123.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:22:42,3,3.5,121.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:22:47,3,3.5,123.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:22:52,3,3.5,122.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:22:57,3,3.5,119.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:23:02,3,3.5,119.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:23:07,3,3.5,114.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:23:12,3,3.5,114.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:23:17,3,3.5,112.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:23:22,3,3.5,115.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:23:27,3,3.5,112.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:23:32,3,3.5,113.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:23:37,3,3.5,112.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:23:42,3,3.5,112.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:23:47,3,3.5,108.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:23:52,3,3.5,110.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:23:57,3,3.5,109.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:24:02,3,3.5,106.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:24:07,3,3.5,105.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:24:12,3,3.5,107.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:24:17,3,3.5,108.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:24:22,3,3.5,108.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:24:27,3,3.5,109.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:24:32,3,3.5,109.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:24:37,3,3.5,110.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:24:42,3,3.5,106.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:24:47,3,3.5,111.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:24:52,3,3.5,106.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:24:57,3,3.5,108.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:25:02,3,3.5,107.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:25:07,3,3.5,103.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:25:12,3,3.5,108.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:25:17,3,3.5,108.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:25:22,3,3.5,104.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:25:27,3,3.5,104.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:25:32,3,3.5,103.0
continuous_run,1677-09-22,1677-09-22 00:00:00,1677-09-22 00:25:37,3,3.5,108.0
